IL_FUNC_OBJECT_TYPE,IL_SYS_NODE_TYPE,IL_UNIQUE_ID,SYS_INTERNAL_LAST_UPDATED_ON,appIcon,appId,artifactUrl,attributions,audience,board,channel,code,collections,compatibilityLevel,consumerId,contentDisposition,contentEncoding,contentType,createdBy,createdFor,createdOn,creator,description,downloadUrl,framework,gradeLevel,graph_id,idealScreenDensity,idealScreenSize,identifier,keywords,language,lastPublishedBy,lastPublishedOn,lastSubmittedOn,lastUpdatedBy,lastUpdatedOn,license,mediaType,medium,mimeType,name,nodeType,node_id,objectType,os,osId,owner,ownershipType,pkgVersion,posterImage,pragma,prevState,previewUrl,resourceType,s3Key,showNotification,size,status,subject,topic,variants,versionKey,visibility,derived_contentType
Content,DATA_NODE,do_31257982314001203229652,2018-09-03T10:26:01.226+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982314001203229652/artifact/13qvu3vkk48zrlryiqbffghiosvqv5x5n.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982314001203229652/artifact/1-joq03mbvnfb4_gzhonnl_ebwienmspv_1535622942490.pdf,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:55:41.896+0000,,Resources and Development_3_Mineral and Power Resources_Distribution in India_Copper,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982314001203229652/mineral-and-power-resources_distribution-in-india_1_1535970360801_do_31257982314001203229652_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982314001203229652,"['Copper', ' Atomic Number', ' Element', ' Rajasthan', ' Madhya Pradesh', ' Jharkhand', ' Karnataka', ' Andhra Pradesh']",['English'],ekstep,2018-09-03T10:26:00.801+0000,,ekstep,2018-09-03T10:26:00.500+0000,,content,English,application/pdf,Mineral and Power Resources_Distribution in India_1,DATA_NODE,574972,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982314001203229652/13qvu3vkk48zrlryiqbffghiosvqv5x5n.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982314001203229652/artifact/1-joq03mbvnfb4_gzhonnl_ebwienmspv_1535622942490.pdf,Learn,ecar_files/do_31257982314001203229652/mineral-and-power-resources_distribution-in-india_1_1535970360801_do_31257982314001203229652_1.0.ecar,,1455194.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982314001203229652/mineral-and-power-resources_distribution-in-india_1_1535970361118_do_31257982314001203229652_1.0_spine.ecar', 'size': 200978.0}}",1535970360500,Default,pdf
Content,DATA_NODE,do_31257982547082444829764,2018-09-03T10:27:54.307+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982547082444829764/artifact/13egq3xwxzhslah_3ym9xl0h2ixzddhwp.thumb.png,prod.diksha.app,https://www.youtube.com/embed/PLd2LFfsXDs?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146372608118576'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T10:00:26.418+0000,,Contemporary India - II_1_Resources and Development_Soil Erosion and Soil Conservation_Soil Erosion and Conversation,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982547082444829764/resources-and-development_soil-erosion-and-soil-conservation_3_1535970473964_do_31257982547082444829764_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982547082444829764,"['Erosion', ' Conservation', ' Soil', ' Topmost', ' Layer', ' Over Grazing', ' Wind', ' Land', ' Cultivation', ' Cropping', ' Belt', ' Sand Dune']",['English'],ekstep,2018-09-03T10:27:53.964+0000,,ekstep,2018-09-03T10:27:53.763+0000,,content,English,video/x-youtube,Resources and Development_Soil Erosion and Soil Conservation_3,DATA_NODE,575275,Content,['All'],org.ekstep.quiz.app,Pebbles CBSE Board Syllabus_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982547082444829764/13egq3xwxzhslah_3ym9xl0h2ixzddhwp.png,['external'],Draft,https://www.youtube.com/embed/PLd2LFfsXDs?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982547082444829764/resources-and-development_soil-erosion-and-soil-conservation_3_1535970473964_do_31257982547082444829764_1.0.ecar,,324693.0,Live,Geography,['Resources And Development - India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982547082444829764/resources-and-development_soil-erosion-and-soil-conservation_3_1535970474179_do_31257982547082444829764_1.0_spine.ecar', 'size': 324694.0}}",1535970473763,Default,youtube
Content,DATA_NODE,do_31257982036622540819785,2018-09-03T10:23:47.900+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982036622540819785/artifact/1f1f40uc8hgplhqxtfwysz2zb-10clyf8.thumb.png,prod.diksha.app,https://www.youtube.com/embed/YnRtKB1FBfs?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948146118656218130'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:50:03.298+0000,,The Earth : Our Habitat_1_The Earth in the Solar System_Earth in the Solar System,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982036622540819785/the-earth-in-the-solar-system_1_1535970227617_do_31257982036622540819785_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982036622540819785,"['Earth', ' Solar System', ' Galaxy', ' Stellar Remnant', ' Interstellar Gas', ' Dust', ' Dark Matter', ' Milky Way', ' Elliptical', ' Spiral', ' Andromeda & Sombrero', ' Lenticular', ' Celestial Body', ' Sun', ' Moon', ' Object', ' Night Sky', ' Planet ', ' North Star', ' Pole Star', ' Planet', ' Mercury', ' Venus', ' Earth', ' Mars', ' Jupiter', ' Saturn', ' Uranus', ' Neptune', ' Dwarf Planet', ' Ceres', ' Pluto', ' Eris ', ' Kuiper Belt', ' Geoid', ' Oblate Spheroid', ' Rotation', ' Revolution', "" Earth's Perihelion"", ' Moon', ' Natural Satellite', ' Moon’s Diameter', ' Tides', ' Ganymede', ' Titan', ' Sidereal Month', ' Synodic Month', ' Chandrayaan-i and Ii', ' Asteroid', ' Meteoroid', ' Comet', ' Pulsar']",['English'],ekstep,2018-09-03T10:23:47.616+0000,,ekstep,2018-09-03T10:23:47.470+0000,,content,English,video/x-youtube,The Earth in the Solar System_1,DATA_NODE,574801,Content,['All'],org.ekstep.quiz.app,Examrace_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982036622540819785/1f1f40uc8hgplhqxtfwysz2zb-10clyf8.png,['external'],Draft,https://www.youtube.com/embed/YnRtKB1FBfs?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982036622540819785/the-earth-in-the-solar-system_1_1535970227617_do_31257982036622540819785_1.0.ecar,,431354.0,Live,Geography,['The Solar System'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982036622540819785/the-earth-in-the-solar-system_1_1535970227742_do_31257982036622540819785_1.0_spine.ecar', 'size': 431352.0}}",1535970227470,Default,youtube
Content,DATA_NODE,do_31257982475334451229733,2018-09-03T10:27:20.300+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982475334451229733/artifact/1byjjvwboep1-bt8apeq1tg6aubr8iyp1.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982475334451229733/artifact/14h5z3io2cs64im3qffh68kgs9i9nfwcx_1535623139151.pdf,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145709056218125'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:58:58.835+0000,,Contemporary India - I_3_Drainage_The Peninsular Rivers_Kaveri,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982475334451229733/drainage_the-peninsular-rivers_1_1535970440021_do_31257982475334451229733_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982475334451229733,"['Kaveri', ' Karnataka', ' Tamil Nadu', ' Godavari', ' Krishna', ' Western Ghat', ' Talakaveri', ' Kodagu', ' Deccan Plateau', ' Poompuhar', ' Harangi', ' Hemavati', ' Kabini', ' Bhavani', ' Arkavathy', ' Lakshmana Tirtha', ' Noyyal', ' Arkavati', ' Irrigation System']",['English'],ekstep,2018-09-03T10:27:20.021+0000,,ekstep,2018-09-03T10:27:19.814+0000,,content,English,application/pdf,Drainage_The Peninsular Rivers_1,DATA_NODE,575185,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982475334451229733/1byjjvwboep1-bt8apeq1tg6aubr8iyp1.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982475334451229733/artifact/14h5z3io2cs64im3qffh68kgs9i9nfwcx_1535623139151.pdf,Learn,ecar_files/do_31257982475334451229733/drainage_the-peninsular-rivers_1_1535970440021_do_31257982475334451229733_1.0.ecar,,596448.0,Live,Geography,['Drainage In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982475334451229733/drainage_the-peninsular-rivers_1_1535970440143_do_31257982475334451229733_1.0_spine.ecar', 'size': 246356.0}}",1535970439814,Default,pdf
Content,DATA_NODE,do_31257982340939776029666,2018-09-03T10:26:14.103+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982340939776029666/artifact/1x9ali9t6eqzketv6wgpo4pydrb5rooxi.thumb.png,prod.diksha.app,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982340939776029666/artifact/1iv0vdibmulqmbhidxgth3czc_zlv15qj_1535622975226.pdf,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:56:14.780+0000,,Resources and Development_3_Mineral and Power Resources_Power Resources_Coal,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982340939776029666/mineral-and-power-resources_power-resources_1_1535970373858_do_31257982340939776029666_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982340939776029666,"['Coal', ' Combustible', ' Sedimentary Rock', ' Thermal Power', ' Sunshine', ' Electricity', ' Coal Producer', ' China', ' Usa', ' Germany', ' Russia', ' South Africa', ' France', ' Raniganj', ' Jharia', ' Dhanbad', ' Bokaro', ' Jharkhand', ' Iron', ' Steel', ' Steam Engine', ' Thermal Power Station']",['English'],ekstep,2018-09-03T10:26:13.858+0000,,ekstep,2018-09-03T10:26:13.626+0000,,content,English,application/pdf,Mineral and Power Resources_Power Resources_1,DATA_NODE,575116,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982340939776029666/1x9ali9t6eqzketv6wgpo4pydrb5rooxi.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982340939776029666/artifact/1iv0vdibmulqmbhidxgth3czc_zlv15qj_1535622975226.pdf,Learn,ecar_files/do_31257982340939776029666/mineral-and-power-resources_power-resources_1_1535970373858_do_31257982340939776029666_1.0.ecar,,1049307.0,Live,Geography,['Mineral and Power Resources'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982340939776029666/mineral-and-power-resources_power-resources_1_1535970374008_do_31257982340939776029666_1.0_spine.ecar', 'size': 226063.0}}",1535970373626,Default,pdf
Content,DATA_NODE,do_31257982212233625629603,2018-09-03T10:25:14.083+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982212233625629603/artifact/17abz4oyigpvdp9i1fmwkfmog1i-zluql.thumb.png,prod.diksha.app,https://www.youtube.com/embed/nzNQhmEiTt4?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:53:37.667+0000,,Our Environment_5_Water_Ocean Circulation_Ocean Circulation Wave,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982212233625629603/water_ocean-circulation_3_1535970313844_do_31257982212233625629603_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982212233625629603,"['Ocean Surface', ' Water', ' Wave', ' Earthquake', ' Volcanic Eruption', ' Formation of Wave', ' Tsunami', ' Tidal Wave', ' Crest', ' Trough', ' Wavelength', ' Velocity']",['English'],ekstep,2018-09-03T10:25:13.844+0000,,ekstep,2018-09-03T10:25:13.668+0000,,content,English,video/x-youtube,Water_Ocean Circulation_3,DATA_NODE,574995,Content,['All'],org.ekstep.quiz.app,CBSE_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982212233625629603/17abz4oyigpvdp9i1fmwkfmog1i-zluql.png,['external'],Draft,https://www.youtube.com/embed/nzNQhmEiTt4?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982212233625629603/water_ocean-circulation_3_1535970313844_do_31257982212233625629603_1.0.ecar,,447041.0,Live,Geography,['Water'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982212233625629603/water_ocean-circulation_3_1535970313940_do_31257982212233625629603_1.0_spine.ecar', 'size': 447041.0}}",1535970313668,Default,youtube
Content,DATA_NODE,do_31257982439908147219954,2018-09-03T10:27:03.599+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982439908147219954/artifact/1qx7dzbow_hbm7bnpv5ftiqnhzx-z-41u.thumb.png,prod.diksha.app,https://www.youtube.com/embed/8WpwhUu8h7s?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145692672218115'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:58:15.590+0000,,Contemporary India - I_3_Drainage_The Himalayan Rivers_Himalayan Rivers,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982439908147219954/drainage_the-himalayan-rivers_4_1535970423202_do_31257982439908147219954_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982439908147219954,"['Ganga River', ' Brahmaputra', ' Indus', ' Drainage Pattern', ' Dendritic', ' Radial', ' Rectangular', ' Trellis', ' Flat', ' Rock', ' Bay of Bengal', ' Son', ' Kaimur Range', ' Indian River System', ' Himalayan River System', ' Peninsular River System', ' Drainage System', ' the Himalayan River', ' River Process', ' Meander', ' Plain', ' Sediment', ' Velocity', ' Cliff', ' Oxbow Lake', ' Delta', ' Desert', ' Estuary', ' Lake', ' Distributary', ' River Bank', ' Alluvium']",['English'],ekstep,2018-09-03T10:27:03.202+0000,,ekstep,2018-09-03T10:27:03.028+0000,,content,English,video/x-youtube,Drainage_The Himalayan Rivers_4,DATA_NODE,575147,Content,['All'],org.ekstep.quiz.app,Sai Praveen_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982439908147219954/1qx7dzbow_hbm7bnpv5ftiqnhzx-z-41u.png,['external'],Draft,https://www.youtube.com/embed/8WpwhUu8h7s?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982439908147219954/drainage_the-himalayan-rivers_4_1535970423202_do_31257982439908147219954_1.0.ecar,,371448.0,Live,Geography,['Drainage In India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982439908147219954/drainage_the-himalayan-rivers_4_1535970423453_do_31257982439908147219954_1.0_spine.ecar', 'size': 371447.0}}",1535970423028,Default,youtube
Content,DATA_NODE,do_31257982188364595219859,2018-09-03T10:25:00.687+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982188364595219859/artifact/1c2tmaru2jgzpvqajsopsjhubcez2qz1r.thumb.png,prod.diksha.portal,https://www.youtube.com/embed/3EegJvxqGek?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:53:08.530+0000,,Our Environment_4_Air_Weather and Climate_Wind,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982188364595219859/air_weather-and-climate_3_1535970300399_do_31257982188364595219859_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982188364595219859,"['Wind System', ' High', ' Low', ' Pressure', ' Local Wind', ' Periodic Wind', ' Permanent Wind', ' Planetary', ' Northern Hemisphere', ' Equatorial', ' Easterlies', ' Subtropical', ' Poles', ' Monsoon Wind', ' Landmass', ' Sea Breeze']",['English'],ekstep,2018-09-03T10:25:00.398+0000,,ekstep,2018-09-03T10:25:00.215+0000,,content,English,video/x-youtube,Air_Weather and Climate_3,DATA_NODE,574943,Content,['All'],org.ekstep.quiz.app,CBSE_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982188364595219859/1c2tmaru2jgzpvqajsopsjhubcez2qz1r.png,['external'],Draft,https://www.youtube.com/embed/3EegJvxqGek?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982188364595219859/air_weather-and-climate_3_1535970300399_do_31257982188364595219859_1.0.ecar,,341936.0,Live,Geography,['Air'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982188364595219859/air_weather-and-climate_3_1535970300537_do_31257982188364595219859_1.0_spine.ecar', 'size': 341936.0}}",1535970300215,Default,youtube
Content,DATA_NODE,do_31257982117886361619826,2018-09-03T10:24:29.330+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982117886361619826/artifact/1ph823rq5l4qkjafb-anj9ik-pktc62g1.thumb.png,ekstep_portal,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982117886361619826/artifact/1pwqwbyde_wcijalpinsydigw3nlzfgez_1535622702863.pdf,,['Learner'],CBSE,in.ekstep,ekstep,,4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,inline,identity,Resource,9480,['ncert'],2018-08-30T09:51:42.497+0000,,Our Environment_1_Environment_Natural Environment_Natural Environment: Ecosystem,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982117886361619826/environment_natural-environment_1_1535970269039_do_31257982117886361619826_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982117886361619826,"['Ecosystem', ' Organism', ' Mountain', ' Lake', ' River', ' Ocean', ' Forest', ' Biotic ', ' Abiotic Component']",['English'],ekstep,2018-09-03T10:24:29.039+0000,,ekstep,2018-09-03T10:24:28.699+0000,,content,English,application/pdf,Environment_Natural Environment_1,DATA_NODE,574914,Content,['All'],org.ekstep.quiz.app,Poulami Paul_www.wikipedia.org,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982117886361619826/1ph823rq5l4qkjafb-anj9ik-pktc62g1.png,['external'],Draft,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982117886361619826/artifact/1pwqwbyde_wcijalpinsydigw3nlzfgez_1535622702863.pdf,Learn,ecar_files/do_31257982117886361619826/environment_natural-environment_1_1535970269039_do_31257982117886361619826_1.0.ecar,,950275.0,Live,Geography,['Environment'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982117886361619826/environment_natural-environment_1_1535970269197_do_31257982117886361619826_1.0_spine.ecar', 'size': 254631.0}}",1535970268699,Default,pdf
Content,DATA_NODE,do_31257982409217638429704,2018-09-03T10:26:47.933+0000,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/content/do_31257982409217638429704/artifact/1-rzexasasdfdggpe2lgy0blz-dcnd5xe.thumb.png,prod.diksha.app,https://www.youtube.com/embed/MvqaNO4iTdk?autoplay=1&enablejsapi=1,,['Learner'],CBSE,in.ekstep,ekstep,['do_312588948145684480218108'],4,3961fd1a-48dd-4993-bbc4-766cd1a7556d,online,identity,Resource,9480,['ncert'],2018-08-30T09:57:38.127+0000,,Contemporary India - I_2_Physical Features of India_Major Physiographic Divisions_Peninsular Plateau,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982409217638429704/physical-features-of-india_major-physiographic-divisions_1_1535970407630_do_31257982409217638429704_1.0.ecar,ekstep_ncert_k-12,Class 8,domain,hdpi,normal,do_31257982409217638429704,"['Peninsular Plateau', ' Northern Plain', ' Flat Shoe', ' Tableland', ' Land Mass', ' Oldst', ' Himalaya', ' Depth Valley', ' Circular Shaped', ' Crystalline Rock', ' Igneous', ' Metamorphic Rock', ' Primary Rock', ' Sedimentary Rock']",['English'],ekstep,2018-09-03T10:26:47.630+0000,,ekstep,2018-09-03T10:26:47.500+0000,,content,English,video/x-youtube,Physical Features of India_Major Physiographic Divisions_1,DATA_NODE,575087,Content,['All'],org.ekstep.quiz.app,Pebbles CBSE Board Syllabus_www.youtube.com,,1.0,https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/assets/do_31257982409217638429704/1-rzexasasdfdggpe2lgy0blz-dcnd5xe.png,['external'],Draft,https://www.youtube.com/embed/MvqaNO4iTdk?autoplay=1&enablejsapi=1,Learn,ecar_files/do_31257982409217638429704/physical-features-of-india_major-physiographic-divisions_1_1535970407630_do_31257982409217638429704_1.0.ecar,,295585.0,Live,Geography,['Physical Features of India'],"{'spine': {'ecarUrl': 'https://ekstep-public-prod.s3-ap-south-1.amazonaws.com/ecar_files/do_31257982409217638429704/physical-features-of-india_major-physiographic-divisions_1_1535970407754_do_31257982409217638429704_1.0_spine.ecar', 'size': 295585.0}}",1535970407500,Default,youtube
